"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"CH","2017-11-01","85.1","2.3789","5.8228","Alex Wood",503556,622072,"null","ball",,,,,"14","null","W","R","L","LAD","HOU","B","null","null",1,2,2017,"1.0339","1.6011","1.8535","2.1734","null","null","null",2,8,"Top","null","null",,,605131,,"171102_033503",,,,,,,"3.8145","1.8050","null","null","null","84.2250","1569","6.0310",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.4690","0.000","0.000","null","null","null","null","null",66,"4"
"CH","2017-11-01","85.2","2.5506","5.8448","Alex Wood",503556,622072,"null","foul",,,,,"14","null","W","R","L","LAD","HOU","S","null","null",1,1,2017,"1.7068","1.6450","0.8423","1.7887","null","null","null",2,8,"Top","null","null",,,605131,,"171102_033432",,,,,,,"3.6923","1.7640","null","null","null","83.4110","1590","5.7860",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.7133","0.000","0.000","null","null","null","null","null",66,"3"
"FT","2017-11-01","90.2","2.1203","5.5805","Alex Wood",503556,622072,"null","called_strike",,,,,"14","null","W","R","L","LAD","HOU","S","null","null",1,0,2017,"1.1759","1.6377","1.0813","1.7761","null","null","null",2,8,"Top","null","null",,,605131,,"171102_033412",,,,,,,"3.7217","1.7845","null","null","null","90.7170","1967","6.9980",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"53.5011","0.000","0.000","null","null","null","null","null",66,"2"
"FT","2017-11-01","90.8","2.3232","5.6254","Alex Wood",503556,622072,"null","ball",,,,,"14","null","W","R","L","LAD","HOU","B","null","null",0,0,2017,"1.4183","1.3877","0.4962","0.9872","null","null","null",2,8,"Top","null","null",,,605131,,"171102_033355",,,,,,,"3.7121","1.7640","null","null","null","90.1010","1970","6.0810",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.4183","0.000","0.000","null","null","null","null","null",66,"1"
"FT","2017-11-01","91.7","1.9292","5.8568","Alex Wood",435263,622072,"strikeout","called_strike",,,,,"4","Brian McCann called out on strikes.  ","W","L","L","LAD","HOU","S","null","null",1,2,2017,"1.0520","1.6123","-0.7167","2.2887","null","null","null",1,8,"Top","null","null",,,605131,,"171102_033314",,,,,,,"3.3469","1.7017","null","null","null","90.9590","2090","6.0870",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.4124","0.000","0.000","0.00",1,0,0,"null",65,"4"
"FT","2017-11-01","90.4","2.3092","5.6079","Alex Wood",435263,622072,"null","foul",,,,,"9","null","W","L","L","LAD","HOU","S","null","null",1,1,2017,"1.3950","1.0771","0.7038","1.9379","null","null","null",1,8,"Top","null","null",,,605131,,"171102_033250",,,,,,,"3.4200","1.7327","null","null","null","90.3630","1644","6.1660",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.3333","0.000","0.000","null","null","null","null","null",65,"3"
"KC","2017-11-01","83.7","2.4010","5.4474","Alex Wood",435263,622072,"null","ball",,,,,"13","null","W","L","L","LAD","HOU","B","null","null",0,1,2017,"0.2005","0.0471","-0.6974","1.5554","null","null","null",1,8,"Top","null","null",,,605131,,"171102_033235",,,,,,,"3.4381","1.7306","null","null","null","83.3880","1976","5.9320",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.5671","0.000","0.000","null","null","null","null","null",65,"2"
"KC","2017-11-01","82.2","2.4996","5.6510","Alex Wood",435263,622072,"null","called_strike",,,,,"6","null","W","L","L","LAD","HOU","S","null","null",0,0,2017,"0.5080","0.3038","0.8189","2.3706","null","null","null",1,8,"Top","null","null",,,605131,,"171102_033220",,,,,,,"3.5930","1.7018","null","null","null","81.1980","1936","5.7550",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.7449","0.000","0.000","null","null","null","null","null",65,"1"
"FT","2017-11-01","89.2","2.2725","5.6100","Alex Wood",493329,622072,"field_out","hit_into_play",,,,,"6","Yuli Gurriel lines out to center fielder Chris Taylor.  ","W","R","L","LAD","HOU","X","8","line_drive",2,0,2017,"1.4093","1.1696","0.3724","2.7516","null","null","null",0,8,"Top","145.43","80.10",,,605131,,"171102_033150",,,,,,,"3.4637","1.7079","324","97.7","15.3970","88.9000","1690","6.0760",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.4237","0.610","0.644","0.00",1,0,0,4,64,"3"
"CH","2017-11-01","82.0","2.3487","5.6467","Alex Wood",493329,622072,"null","ball",,,,,"14","null","W","R","L","LAD","HOU","B","null","null",1,0,2017,"1.5578","0.9344","0.4433","0.7209","null","null","null",0,8,"Top","null","null",,,605131,,"171102_033125",,,,,,,"3.4599","1.6426","null","null","null","81.6280","1493","6.0000",526517,622072,605131,641355,523253,457759,608369,592626,621035,624577,"54.4999","0.000","0.000","null","null","null","null","null",64,"2"
