"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2017-10-07","86.9","2.4861","6.0052","Robbie Ray",605131,592662,"walk","blocked_ball",,,,,"13","Austin Barnes walks.   Enrique Hernandez to 2nd.  ","D","R","L","LAD","ARI","B","null","null",3,1,2017,"0.3578","0.8402","-1.0513","0.8736","null","null","571771.00",1,2,"Bot","null","null",,,455104,,"171008_014835",,,,,,,"3.0893","1.3600","null","null","null","86.1050","2241","5.9730",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.5262","0.000","0.000","0.70",1,0,0,"null",17,"5"
"FF","2017-10-07","93.1","2.6651","5.7882","Jon Lester",461829,452657,"null","swinging_strike",,,,,"3","null","D","R","L","WSH","CHC","S","null","null",0,0,2017,"0.8222","1.9613","0.4071","3.0753","null","null","null",1,3,"Bot","null","null",,,575929,,"171007_221938",,,,,,,"3.1544","1.2253","null","null","null","93.5450","2209","6.8420",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.6548","0.000","0.000","null","null","null","null","null",19,"1"
"SI","2017-10-07","92.5","2.8597","5.6264","Jon Lester",572191,452657,"field_out","hit_into_play",,,,,"6","Michael A.   Taylor lines out sharply to center fielder Albert Almora Jr.  ","D","R","L","WSH","CHC","X","8","line_drive",0,1,2017,"1.3960","0.8681","0.3334","1.9330","null","null","null",0,3,"Bot","132.82","60.80",,,575929,,"171007_221911",,,,,,,"3.0840","1.1750","342","106.8","14.5790","93.1930","2114","6.7150",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.7825","0.699","0.818","0.00",1,0,0,5,18,"2"
"FF","2017-10-07","94.3","2.0594","6.3416","Robbie Ray",605131,592662,"null","called_strike",,,,,"5","null","D","R","L","LAD","ARI","S","null","null",3,0,2017,"0.9351","1.6991","0.1885","2.1519","null","null","571771.00",1,2,"Bot","null","null",,,455104,,"171008_014810",,,,,,,"3.2426","1.3944","null","null","null","94.5580","2270","6.5880",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"53.9116","0.000","0.000","null","null","null","null","null",17,"4"
"CH","2017-10-07","85.6","2.7927","5.7808","Jon Lester",572191,452657,"null","swinging_strike",,,,,"8","null","D","R","L","WSH","CHC","S","null","null",0,0,2017,"1.3007","0.5630","-0.1298","1.7140","null","null","null",0,3,"Bot","null","null",,,575929,,"171007_221844",,,,,,,"3.0840","1.1750","null","null","null","86.3670","1951","6.6870",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.8104","0.000","0.000","null","null","null","null","null",18,"1"
"FF","2017-10-07","94.4","2.2096","6.4614","Robbie Ray",605131,592662,"null","ball",,,,,"12","null","D","R","L","LAD","ARI","B","null","null",2,0,2017,"1.0995","1.8840","1.2218","3.4476","null","null","571771.00",1,2,"Bot","null","null",,,455104,,"171008_014739",,,,,,,"3.2669","1.3600","null","null","null","93.8380","2229","6.1500",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.3496","0.000","0.000","null","null","null","null","null",17,"3"
"SL","2017-10-07","85.9","2.4835","6.0406","Robbie Ray",605131,592662,"null","ball",,,,,"13","null","D","R","L","LAD","ARI","B","null","null",1,0,2017,"0.5153","0.3360","-0.6417","1.0884","null","null","571771.00",1,2,"Bot","null","null",,,455104,,"171008_014714",,,,,,,"3.2225","1.4489","null","null","null","84.5390","2049","5.7320",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.7675","0.000","0.000","null","null","null","null","null",17,"2"
"FT","2017-10-07","90.0","1.9789","5.5897","Gio Gonzalez",546991,461829,"field_out","hit_into_play",,,,,"6","Albert Almora Jr.   flies out to right fielder Bryce Harper.  ","D","R","L","WSH","CHC","X","9","fly_ball",2,0,2017,"1.3745","1.0029","0.3327","2.1792","null","null","null",2,3,"Top","191.09","114.63",,,446308,,"171007_221528",,,,,,,"3.2349","1.2455","261","87.0","49.3010","89.9420","2219","6.2790",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.2179","0.006","0.006","0.00",1,0,0,3,17,"3"
"FT","2017-10-07","89.8","2.1294","5.5899","Gio Gonzalez",546991,461829,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",1,0,2017,"1.1529","0.7317","1.3126","3.9341","null","null","null",2,3,"Top","null","null",,,446308,,"171007_221516",,,,,,,"3.6424","1.6790","null","null","null","89.6670","2273","6.3570",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.1405","0.000","0.000","null","null","null","null","null",17,"2"
"FF","2017-10-07","95.0","2.1623","6.3784","Robbie Ray",605131,592662,"null","ball",,,,,"12","null","D","R","L","LAD","ARI","B","null","null",0,0,2017,"1.2384","1.5256","1.5693","2.5248","null","null","571771.00",1,2,"Bot","null","null",,,455104,,"171008_014646",,,,,,,"3.1781","1.4045","null","null","null","94.4840","2283","6.1400",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.3593","0.000","0.000","null","null","null","null","null",17,"1"
"FF","2017-10-07","95.6","2.2746","6.3567","Robbie Ray",523253,592662,"field_out","hit_into_play",,,,,"6","Logan Forsythe flies out to right fielder J.  D.   Martinez.  ","D","R","L","LAD","ARI","X","9","fly_ball",2,2,2017,"0.9139","1.8246","0.4933","2.3379","null","null","571771.00",0,2,"Bot","0.00","0.00",,,455104,,"171008_014610",,,,,,,"3.3348","1.4262","295","86.2","31.6340","94.8570","2352","6.0370",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.4630","0.028","0.037","0.00",1,0,0,3,16,"5"
"CU","2017-10-07","76.6","1.9200","5.9023","Gio Gonzalez",546991,461829,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",0,0,2017,"-0.8943","-0.8497","1.2163","2.6081","null","null","null",2,3,"Top","null","null",,,446308,,"171007_221503",,,,,,,"3.5086","1.5450","null","null","null","75.3880","2623","5.7700",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.7269","0.000","0.000","null","null","null","null","null",17,"1"
"FF","2017-10-07","94.7","2.1986","6.2368","Robbie Ray",523253,592662,"null","foul",,,,,"2","null","D","R","L","LAD","ARI","S","null","null",2,1,2017,"0.9244","1.6147","-0.1802","2.8725","null","null","571771.00",0,2,"Bot","null","null",,,455104,,"171008_014511",,,,,,,"3.3348","1.4262","15","99.4","-10.1585","94.4370","2376","6.1330",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.3671","0.000","0.000","null","null","null","null",2,16,"4"
"FF","2017-10-07","91.5","1.6381","6.0718","Gio Gonzalez",452657,461829,"strikeout","called_strike",,,,,"2","Jon Lester called out on strikes.  ","D","L","L","WSH","CHC","S","null","null",0,2,2017,"0.7112","2.1047","-0.1877","3.4091","null","null","null",1,3,"Top","null","null",,,446308,,"171007_221435",,,,,,,"3.6091","1.8333","null","null","null","91.2240","2439","6.3160",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.1813","0.000","0.000","0.00",1,0,0,"null",16,"3"
"FF","2017-10-07","95.6","2.4863","5.9438","Robbie Ray",523253,592662,"null","ball",,,,,"14","null","D","R","L","LAD","ARI","B","null","null",1,1,2017,"0.8014","1.5636","1.8132","2.1776","null","null","571771.00",0,2,"Bot","null","null",,,455104,,"171008_014439",,,,,,,"3.4781","1.6039","null","null","null","95.5510","2314","6.2290",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.2707","0.000","0.000","null","null","null","null","null",16,"3"
"CU","2017-10-07","75.6","1.8910","5.8348","Gio Gonzalez",452657,461829,"null","swinging_strike",,,,,"7","null","D","L","L","WSH","CHC","S","null","null",0,1,2017,"-0.8459","-1.0550","-0.6675","1.4844","null","null","null",1,3,"Top","null","null",,,446308,,"171007_221419",,,,,,,"3.4060","1.4266","null","null","null","73.6960","2746","5.3770",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"55.1202","0.000","0.000","null","null","null","null","null",16,"2"
"FF","2017-10-07","94.5","2.2929","6.1859","Robbie Ray",523253,592662,"null","called_strike",,,,,"12","null","D","R","L","LAD","ARI","S","null","null",1,0,2017,"0.9173","1.5730","1.0650","3.0727","null","null","571771.00",0,2,"Bot","null","null",,,455104,,"171008_014413",,,,,,,"3.5325","1.6140","null","null","null","94.3650","2253","6.1710",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.3291","0.000","0.000","null","null","null","null","null",16,"2"
"FF","2017-10-07","90.4","1.8888","5.8546","Gio Gonzalez",452657,461829,"null","called_strike",,,,,"4","null","D","L","L","WSH","CHC","S","null","null",0,0,2017,"0.5207","1.8543","-0.6898","2.8500","null","null","null",1,3,"Top","null","null",,,446308,,"171007_221408",,,,,,,"3.8324","1.8891","null","null","null","90.2680","2303","6.4530",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.0438","0.000","0.000","null","null","null","null","null",16,"1"
"CH","2017-10-07","85.0","1.9089","5.8523","Gio Gonzalez",664023,461829,"strikeout","called_strike",,,,,"14","Ian Happ called out on strikes.  ","D","R","L","WSH","CHC","S","null","null",1,2,2017,"1.3425","1.4706","1.0378","2.2725","null","null","null",0,3,"Top","null","null",,,446308,,"171007_221339",,,,,,,"3.6142","1.7277","null","null","null","84.1680","1879","6.0500",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.4474","0.000","0.000","0.00",1,0,0,"null",15,"4"
"CU","2017-10-07","82.5","2.4126","6.1920","Robbie Ray",523253,592662,"null","ball",,,,,"13","null","D","R","L","LAD","ARI","B","null","null",0,0,2017,"0.2186","-0.2601","-0.7542","1.0931","null","null","571771.00",0,2,"Bot","null","null",,,455104,,"171008_014349",,,,,,,"3.4337","1.5595","null","null","null","82.4540","2009","6.1200",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.3798","0.000","0.000","null","null","null","null","null",16,"1"
"SL","2017-10-07","86.7","2.2327","6.0074","Robbie Ray",571771,592662,"walk","blocked_ball",,,,,"13","Enrique Hernandez walks.  ","D","R","L","LAD","ARI","B","null","null",3,2,2017,"0.4462","1.0036","-0.7792","0.5875","null","null","null",0,2,"Bot","null","null",,,455104,,"171008_014246",,,,,,,"3.1982","1.5838","null","null","null","86.0890","2153","6.0020",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.4974","0.000","0.000","0.70",1,0,0,"null",15,"7"
"FF","2017-10-07","90.6","1.7750","5.8648","Gio Gonzalez",664023,461829,"null","swinging_strike",,,,,"11","null","D","R","L","WSH","CHC","S","null","null",1,1,2017,"1.0567","1.6892","-0.1573","3.9615","null","null","null",0,3,"Top","null","null",,,446308,,"171007_221315",,,,,,,"3.5025","1.2808","null","null","null","90.0270","2400","6.2000",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.2967","0.000","0.000","null","null","null","null","null",15,"3"
"FT","2017-10-07","96.0","2.4720","5.8962","Robbie Ray",571771,592662,"null","ball",,,,,"12","null","D","R","L","LAD","ARI","B","null","null",2,2,2017,"1.1589","1.3002","1.0163","3.8332","null","null","null",0,2,"Bot","null","null",,,455104,,"171008_014225",,,,,,,"3.2870","1.5394","null","null","null","95.8300","2336","6.1850",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.3149","0.000","0.000","null","null","null","null","null",15,"6"
"CU","2017-10-07","76.5","1.9130","5.8760","Gio Gonzalez",664023,461829,"null","ball",,,,,"13","null","D","R","L","WSH","CHC","B","null","null",0,1,2017,"-0.8146","-1.1005","-1.2009","-0.1602","null","null","null",0,3,"Top","null","null",,,446308,,"171007_221259",,,,,,,"3.6142","1.6718","null","null","null","75.2110","2672","5.8600",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.6368","0.000","0.000","null","null","null","null","null",15,"2"
"FF","2017-10-07","96.0","2.2818","5.9637","Robbie Ray",571771,592662,"null","ball",,,,,"12","null","D","R","L","LAD","ARI","B","null","null",1,2,2017,"0.8521","1.1118","0.0930","3.9097","null","null","null",0,2,"Bot","null","null",,,455104,,"171008_014209",,,,,,,"3.2426","1.4505","null","null","null","96.5700","2353","6.4170",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.0826","0.000","0.000","null","null","null","null","null",15,"5"
"FF","2017-10-07","89.5","1.6140","6.0795","Gio Gonzalez",664023,461829,"null","swinging_strike",,,,,"11","null","D","R","L","WSH","CHC","S","null","null",0,0,2017,"0.5994","1.7565","-0.7206","4.2062","null","null","null",0,3,"Top","null","null",,,446308,,"171007_221155",,,,,,,"3.5025","1.2808","null","null","null","89.2330","2408","6.3180",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.1787","0.000","0.000","null","null","null","null","null",15,"1"
"FF","2017-10-07","94.0","2.5124","5.8132","Robbie Ray",571771,592662,"null","foul",,,,,"11","null","D","R","L","LAD","ARI","S","null","null",1,2,2017,"1.0573","1.3168","-0.4099","3.4566","null","null","null",0,2,"Bot","null","null",,,455104,,"171008_014143",,,,,,,"3.1538","1.3961","349","98.4","40.2753","93.8510","2229","6.3120",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.1879","0.000","0.000","null","null","null","null",3,15,"4"
"FF","2017-10-07","94.9","2.8005","5.7867","Jon Lester",446308,452657,"field_out","hit_into_play",,,,,"5","Matt Wieters grounds out, pitcher Jon Lester to second baseman Javier Baez to first baseman Anthony Rizzo.  ","D","R","L","WSH","CHC","X","1","ground_ball",1,2,2017,"0.8722","1.7438","0.2315","2.6223","null","null","null",2,2,"Bot","147.41","149.68",,,575929,,"171007_220845",,,,,,,"3.4965","1.5171","24","103.2","-5.5790","95.0340","2289","6.4830",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"54.0139","0.363","0.337","0.00",1,0,0,2,14,"4"
"SI","2017-10-07","87.0","2.7646","5.8195","Jon Lester",446308,452657,"null","swinging_strike",,,,,"14","null","D","R","L","WSH","CHC","S","null","null",1,1,2017,"1.2336","0.8370","0.1070","1.1536","null","null","null",2,2,"Bot","null","null",,,575929,,"171007_220819",,,,,,,"3.4965","1.5171","null","null","null","87.9150","1797","6.7490",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.7483","0.000","0.000","null","null","null","null","null",14,"3"
"SL","2017-10-07","85.7","2.2956","6.0816","Robbie Ray",571771,592662,"null","swinging_strike",,,,,"13","null","D","R","L","LAD","ARI","S","null","null",1,1,2017,"0.0793","0.5678","-0.9309","1.3934","null","null","null",0,2,"Bot","null","null",,,455104,,"171008_014115",,,,,,,"3.1538","1.3961","null","null","null","84.1520","2143","5.6750",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.8243","0.000","0.000","null","null","null","null","null",15,"3"
"CH","2017-10-07","84.1","2.7695","5.8042","Jon Lester",446308,452657,"null","called_strike",,,,,"8","null","D","R","L","WSH","CHC","S","null","null",1,0,2017,"1.1969","0.6558","0.0150","1.8926","null","null","null",2,2,"Bot","null","null",,,575929,,"171007_220802",,,,,,,"3.8158","1.7607","null","null","null","84.9330","1711","6.7770",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.7202","0.000","0.000","null","null","null","null","null",14,"2"
"SL","2017-10-07","85.5","2.5382","5.9627","Robbie Ray",571771,592662,"null","ball",,,,,"13","null","D","R","L","LAD","ARI","B","null","null",0,1,2017,"0.5105","0.6325","-1.1716","-0.0634","null","null","null",0,2,"Bot","null","null",,,455104,,"171008_014054",,,,,,,"3.4646","1.6726","null","null","null","84.1810","2182","5.7170",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.7826","0.000","0.000","null","null","null","null","null",15,"2"
"FF","2017-10-07","93.4","2.7697","5.8231","Jon Lester",446308,452657,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",0,0,2017,"0.6374","1.8274","1.5351","2.8599","null","null","null",2,2,"Bot","null","null",,,575929,,"171007_220745",,,,,,,"3.8314","1.8065","null","null","null","93.3950","2196","6.4740",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"54.0231","0.000","0.000","null","null","null","null","null",14,"1"
"FF","2017-10-07","94.0","2.6652","6.1457","Robbie Ray",571771,592662,"null","called_strike",,,,,"6","null","D","R","L","LAD","ARI","S","null","null",0,0,2017,"1.0311","1.7603","0.8289","2.3049","null","null","null",0,2,"Bot","null","null",,,455104,,"171008_014041",,,,,,,"3.4847","1.6282","null","null","null","93.3090","2184","5.9970",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.5026","0.000","0.000","null","null","null","null","null",15,"1"
"FF","2017-10-07","90.1","1.5785","6.0582","Rich Hill",444482,448179,"field_out","hit_into_play",,,,,"4","David Peralta grounds out sharply, pitcher Rich Hill to shortstop Corey Seager to first baseman Cody Bellinger.  ","D","L","L","LAD","ARI","X","1","ground_ball",3,1,2017,"1.2063","1.9618","-0.5153","2.5519","null","571875.00","null",2,2,"Top","128.93","182.32",,,605131,,"171008_013732",,,,,,,"3.4052","1.4866","7","105.6","-19.6760","89.4450","2613","6.2600",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.2395","0.250","0.227","0.00",1,0,0,2,14,"5"
"FF","2017-10-07","92.1","2.7685","5.7722","Jon Lester",150029,452657,"field_out","hit_into_play",,,,,"2","Jayson Werth pops out to shortstop Addison Russell.  ","D","R","L","WSH","CHC","X","6","popup",3,1,2017,"0.5734","1.6259","-0.2702","3.2796","null","null","null",1,2,"Bot","66.59","129.54",,,575929,,"171007_220659",,,,,,,"3.4060","1.4065","218","79.6","53.6160","92.7300","2201","6.6880",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.8091","0.031","0.032","0.00",1,0,0,3,13,"5"
"FF","2017-10-07","89.0","1.4410","6.1217","Rich Hill",444482,448179,"null","called_strike",,,,,"13","null","D","L","L","LAD","ARI","S","null","null",3,0,2017,"0.8540","1.9995","-1.0649","1.9956","null","571875.00","null",2,2,"Top","null","null",,,605131,,"171008_013709",,,,,,,"3.5828","1.6986","null","null","null","88.5710","2582","6.3010",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.1991","0.000","0.000","null","null","null","null","null",14,"4"
"FF","2017-10-07","93.0","2.7943","5.8238","Jon Lester",150029,452657,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",2,1,2017,"0.6275","1.7388","1.2726","3.3528","null","null","null",1,2,"Bot","null","null",,,575929,,"171007_220635",,,,,,,"3.7610","1.7975","null","null","null","93.1970","2154","6.5160",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.9813","0.000","0.000","null","null","null","null","null",13,"4"
"FF","2017-10-07","89.3","1.3347","6.2088","Rich Hill",444482,448179,"null","ball",,,,,"13","null","D","L","L","LAD","ARI","B","null","null",2,0,2017,"0.9858","1.8268","-1.1753","1.9149","null","571875.00","null",2,2,"Top","null","null",,,605131,,"171008_013644",,,,,,,"3.5828","1.6642","null","null","null","88.8280","2579","6.2810",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.2191","0.000","0.000","null","null","null","null","null",14,"3"
"FF","2017-10-07","91.5","2.7313","5.8269","Jon Lester",150029,452657,"null","called_strike",,,,,"6","null","D","R","L","WSH","CHC","S","null","null",2,0,2017,"0.4430","1.6749","0.4352","3.1571","null","null","null",1,2,"Bot","null","null",,,575929,,"171007_220617",,,,,,,"3.7811","1.7975","null","null","null","91.9510","2109","6.6050",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.8924","0.000","0.000","null","null","null","null","null",13,"3"
"FF","2017-10-07","89.6","1.4504","6.0873","Rich Hill",444482,448179,"null","ball",,,,,"13","null","D","L","L","LAD","ARI","B","null","null",1,0,2017,"0.8179","1.7148","-1.0379","1.6854","null","571875.00","null",2,2,"Top","null","null",,,605131,,"171008_013618",,,,,,,"3.6272","1.7531","null","null","null","89.1930","2662","6.2470",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.2523","0.000","0.000","null","null","null","null","null",14,"2"
"SI","2017-10-07","89.7","2.6971","5.6371","Jon Lester",150029,452657,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",1,0,2017,"1.1120","0.5322","1.2401","3.0991","null","null","null",1,2,"Bot","null","null",,,575929,,"171007_220555",,,,,,,"3.7610","1.7975","null","null","null","90.7090","1908","6.7130",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.7837","0.000","0.000","null","null","null","null","null",13,"2"
"FF","2017-10-07","92.4","2.7030","5.7735","Jon Lester",150029,452657,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",0,0,2017,"0.6850","1.2964","0.1882","4.3816","null","null","null",1,2,"Bot","null","null",,,575929,,"171007_220539",,,,,,,"3.8168","1.9093","null","null","null","93.1330","2164","6.6780",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.8191","0.000","0.000","null","null","null","null","null",13,"1"
"CU","2017-10-07","74.4","1.5172","5.9775","Rich Hill",444482,448179,"null","ball",,,,,"13","null","D","L","L","LAD","ARI","B","null","null",0,0,2017,"-1.5649","-0.7021","-1.9341","1.5090","null","571875.00","null",2,2,"Top","null","null",,,605131,,"171008_013558",,,,,,,"3.5828","1.7087","null","null","null","73.3390","2984","6.0160",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.4839","0.000","0.000","null","null","null","null","null",14,"1"
"SI","2017-10-07","92.3","2.7661","5.6983","Jon Lester",475582,452657,"field_out","hit_into_play",,,,,"12","Ryan Zimmerman grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","D","R","L","WSH","CHC","X","4","ground_ball",1,1,2017,"1.1307","0.5170","0.9147","2.8064","null","null","null",0,2,"Bot","148.42","148.16",,,575929,,"171007_220454",,,,,,,"3.3154","1.3964","9","95.9","-17.3880","93.2460","2016","6.6420",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.8547","0.175","0.161","0.00",1,0,0,2,12,"3"
"FF","2017-10-07","88.0","1.4266","6.2618","Rich Hill",592662,448179,"sac_bunt","hit_into_play",,,,,"5","Robbie Ray out on a sacrifice bunt, third baseman Justin Turner to second baseman Logan Forsythe.   Jake Lamb to 2nd.  ","D","L","L","LAD","ARI","X","5","ground_ball",0,1,2017,"1.3682","2.2682","0.2158","2.6481","null","null","571875.00",1,2,"Top","123.44","199.88",,,605131,,"171008_013514",,,,,,,"3.4253","1.5167","4","40.4","-36.0231","87.3580","2492","6.1500",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.3498","0.219","0.203","0.00",1,0,0,1,13,"2"
"SI","2017-10-07","92.3","2.8183","5.7207","Jon Lester",475582,452657,"null","ball",,,,,"13","null","D","R","L","WSH","CHC","B","null","null",0,1,2017,"0.8881","0.8617","-0.5873","0.6058","null","null","null",0,2,"Bot","null","null",,,575929,,"171007_220429",,,,,,,"3.6961","1.7316","null","null","null","93.1690","2140","6.7740",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.7232","0.000","0.000","null","null","null","null","null",12,"2"
"FF","2017-10-07","87.6","1.3759","6.1839","Rich Hill",592662,448179,"null","foul_bunt",,,,,"2","null","D","L","L","LAD","ARI","S","null","null",0,0,2017,"1.0551","2.0193","0.0968","2.9928","null","null","571875.00",1,2,"Top","null","null",,,605131,,"171008_013452",,,,,,,"3.4253","1.5167","126","50.7","47.8436","87.2320","2487","6.2190",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.2805","0.000","0.000","null","null","null","null",1,13,"1"
"FF","2017-10-07","88.1","1.6147","6.0255","Rich Hill",606466,448179,"field_out","hit_into_play",,,,,"2","Ketel Marte flies out to right fielder Yasiel Puig.  ","D","R","L","LAD","ARI","X","9","fly_ball",1,0,2017,"0.8494","1.9500","0.2629","3.3726","null","null","571875.00",0,2,"Top","194.50","93.58",,,605131,,"171008_013418",,,,,,,"3.4052","1.4765","304","82.4","34.1010","87.5380","2591","5.9990",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.5006","0.021","0.025","0.00",1,0,0,3,12,"2"
"FF","2017-10-07","92.1","2.7218","5.7854","Jon Lester",475582,452657,"null","called_strike",,,,,"7","null","D","R","L","WSH","CHC","S","null","null",0,0,2017,"0.7151","1.4090","-0.6808","2.3271","null","null","null",0,2,"Bot","null","null",,,575929,,"171007_220413",,,,,,,"3.6504","1.7875","null","null","null","93.0780","2269","6.8800",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.6169","0.000","0.000","null","null","null","null","null",12,"1"
"CU","2017-10-07","75.3","1.7765","5.9436","Rich Hill",606466,448179,"null","ball",,,,,"13","null","D","R","L","LAD","ARI","B","null","null",0,0,2017,"-1.0673","-0.8427","-1.2044","1.6861","null","null","571875.00",0,2,"Top","null","null",,,605131,,"171008_013352",,,,,,,"3.4052","1.6098","null","null","null","73.5580","2947","5.5620",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.9376","0.000","0.000","null","null","null","null","null",12,"1"
"CH","2017-10-07","85.0","2.0628","5.6151","Gio Gonzalez",595879,461829,"strikeout","swinging_strike",,,,,"12","Javier Baez strikes out swinging.  ","D","R","L","WSH","CHC","S","null","null",3,2,2017,"0.9219","0.9121","1.4329","3.0364","null","null","null",2,2,"Top","null","null",,,446308,,"171007_220102",,,,,,,"3.2651","1.4065","null","null","null","84.6720","1746","6.2100",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.2874","0.000","0.000","0.00",1,0,0,"null",11,"7"
"FF","2017-10-07","89.5","1.2761","6.2128","Rich Hill",571875,448179,"single","hit_into_play_no_out",,,,,"8","Jake Lamb singles on a soft ground ball to first baseman Cody Bellinger.  ","D","L","L","LAD","ARI","X","null","ground_ball",0,1,2017,"1.1872","1.9059","0.0464","1.6280","null","null","null",0,2,"Top","141.01","172.10",,,605131,,"171008_013257",,,,,,,"3.4655","1.4966","80","40.8","22.6140","89.6600","2528","6.3950",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.1051","0.143","0.131","0.90",1,1,0,1,11,"2"
"CU","2017-10-07","76.6","1.8642","5.8456","Gio Gonzalez",595879,461829,"null","foul",,,,,"6","null","D","R","L","WSH","CHC","S","null","null",3,2,2017,"-1.0633","-1.0228","0.4614","2.0998","null","null","null",2,2,"Top","null","null",,,446308,,"171007_220048",,,,,,,"3.2651","1.4065","null","null","null","75.4760","2851","5.9060",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.5911","0.000","0.000","null","null","null","null","null",11,"6"
"CU","2017-10-07","75.7","2.0329","5.8994","Gio Gonzalez",595879,461829,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",2,2,2017,"-0.6860","-0.8984","1.1809","3.0942","null","null","null",2,2,"Top","null","null",,,446308,,"171007_220030",,,,,,,"3.2651","1.5741","null","null","null","74.8850","2660","5.9680",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.5294","0.000","0.000","null","null","null","null","null",11,"5"
